chr	pos
chrV	102185
chrV	103272
chrV	103548
chrV	104269
chrV	104270
chrV	104393
chrV	105192
chrV	105311
chrV	105437
chrV	106188
chrV	106607
chrV	106822
chrV	107574
chrV	108750
chrV	109005
chrV	109461
chrV	111615
chrV	111780
chrV	113457
chrV	113964
chrV	115090
chrV	116577
chrV	117318
chrV	117705
chrV	118578
chrV	118583
chrV	118608
chrV	119379
chrV	119409
chrV	119453
chrV	119517
chrV	119741
chrV	120392
chrV	120417
chrV	120418
chrV	120900
chrV	121032
chrV	121304
chrV	121308
chrV	121351
chrV	121371
chrV	122148
chrV	123378
chrV	125221
chrV	125368
chrV	125756
chrV	126071
chrV	126254
chrV	127024
chrV	127042
chrV	127286
chrV	128953
chrV	129286
chrV	129322
chrV	129523
chrV	129628
chrV	130108
chrV	133048
chrV	133078
chrV	134484
chrV	136262
chrV	136510
chrV	137844
chrV	138269
chrV	138567
chrV	139659
chrV	140430
chrV	141485
chrV	142188
chrV	142227
chrV	142565
chrV	143305
chrV	144159
chrV	144521
chrV	145745
chrV	148485
chrV	148773
chrV	150005
chrV	150086
chrV	150304
chrV	151441
chrV	151454
chrV	151518
chrV	152027
chrV	152206
chrV	152616
chrV	152630
chrV	152800
chrV	153241
chrV	153284
chrV	153808
chrV	153844
chrV	154437
chrV	155613
chrV	156762
chrV	157238
chrV	157328
chrV	157488
chrV	158705
chrV	159092
chrV	160020
chrV	160038
chrV	160192
chrV	160729
chrV	161191
chrV	162008
chrV	162474
chrV	165294
chrV	165924
chrV	168779
chrV	169005
chrV	169164
chrV	169611
chrV	169761
chrV	170070
chrV	170319
chrV	173217
chrV	173402
chrV	173989
chrV	175154
chrV	177073
chrV	177351
chrV	178786
chrV	179014
chrV	179042
chrV	179058
chrV	179137
chrV	179334
chrV	179485
chrV	179488
chrV	180216
chrV	180460
chrV	181108
chrV	181135
chrV	181486
chrV	182242
chrV	182340
chrV	183424
chrV	183864
chrV	183910
chrV	184291
chrV	184684
chrV	187027
chrV	187071
chrV	187357
chrV	187631
chrV	187679
chrV	187705
chrV	187805
chrV	187824
chrV	187885
chrV	187939
chrV	188018
chrV	188040
chrV	190754
chrV	190838
chrV	193525
chrV	193876
chrV	193912
chrV	194498
chrV	194501
chrV	194540
chrV	194686
chrV	194739
chrV	195368
chrV	195425
chrV	196190
chrV	200245
chrV	200759
chrV	204525
chrV	207304
chrV	207328
chrV	207821
chrV	207968
chrV	208040
chrV	208304
chrV	208343
chrV	208385
chrV	208850
chrV	210614
chrV	210770
chrV	210777
chrV	210833
chrV	211340
chrV	211413
chrV	211419
chrV	211760
chrV	212373
chrV	212393
chrV	215203
chrV	215441
chrV	218012
chrV	218489
chrV	219230
chrV	219256
chrV	219281
chrV	219410
chrV	219603
chrV	219608
chrV	221538
chrV	221686
chrV	222282
chrV	222394
chrV	222851
chrV	223164
chrV	223173
chrV	223251
chrV	223252
chrV	224681
chrV	226500
chrV	227272
chrV	227341
chrV	227401
chrV	227534
chrV	227640
chrV	227836
chrV	228112
chrV	228115
chrV	228711
chrV	228774
chrV	229493
chrV	229569
chrV	230406
chrV	230421
chrV	230583
chrV	230884
chrV	230909
chrV	231096
chrV	231382
chrV	231408
chrV	231889
chrV	232000
chrV	232580
chrV	232869
chrV	233255
chrV	233356
chrV	235812
chrV	239238
chrV	239782
chrV	239810
chrV	240009
chrV	240086
chrV	240087
chrV	240293
chrV	241047
chrV	241325
chrV	241777
chrV	242159
chrV	242834
chrV	242907
chrV	242940
chrV	243981
chrV	248974
chrV	249039
chrV	249496
chrV	249705
chrV	251322
chrV	253377
chrV	254589
chrV	254651
chrV	255120
chrV	258489
chrV	258552
chrV	259303
chrV	259785
chrV	260120
chrV	261462
chrV	262023
chrV	264478
chrV	264668
chrV	265809
chrV	265875
chrV	266266
chrV	268979
chrV	269064
chrV	269109
chrV	269407
chrV	270473
chrV	271694
chrV	273596
chrV	274193
chrV	277003
chrV	278456
chrV	279481
chrV	279907
chrV	280050
chrV	280780
chrV	281180
chrV	281645
chrV	281802
chrV	282225
chrV	282737
chrV	284163
chrV	284190
chrV	284680
chrV	285738
chrV	286966
chrV	286967
chrV	287299
chrV	287375
chrV	287659
chrV	288301
chrV	288341
chrV	289088
chrV	289772
chrV	289908
chrV	290192
chrV	290513
chrV	290805
chrV	291988
chrV	294460
chrV	296717
chrV	297515
chrV	299183
chrV	299186
chrV	299219
chrV	299237
chrV	299795
chrV	299873
chrV	301091
chrV	301830
chrV	301899
chrV	303521
chrV	304224
chrV	304272
chrV	304936
chrV	304998
chrV	308152
chrV	309170
chrV	310540
chrV	311842
chrV	311996
chrV	312176
chrV	312495
chrV	312496
chrV	312810
chrV	313976
chrV	314160
chrV	315416
chrV	317040
chrV	317359
chrV	317416
chrV	320982
chrV	321483
chrV	321779
chrV	321783
chrV	321832
chrV	321936
chrV	321958
chrV	321977
chrV	321991
chrV	324121
chrV	324122
chrV	324202
chrV	325346
chrV	327452
chrV	328273
chrV	329070
chrV	330553
chrV	332219
chrV	333779
chrV	335310
chrV	335604
chrV	335632
chrV	336237
chrV	336549
chrV	338516
chrV	338773
chrV	339635
chrV	340292
chrV	342869
chrV	343116
chrV	343350
chrV	344574
chrV	346966
chrV	348013
chrV	348378
chrV	348419
chrV	348697
chrV	349414
chrV	350516
chrV	352751
chrV	353407
chrV	353446
chrV	353499
chrV	353683
chrV	354568
chrV	355038
chrV	355825
chrV	357733
chrV	358073
chrV	358357
chrV	360318
chrV	360556
chrV	361905
chrV	362205
chrV	362296
chrV	362344
chrV	362837
chrV	362962
chrV	363023
chrV	364465
chrV	365839
chrV	366566
chrV	369437
chrV	369472
chrV	370253
chrV	370268
chrV	370286
chrV	370316
chrV	370346
chrV	370417
chrV	370435
chrV	370463
chrV	370471
chrV	370573
chrV	370590
chrV	370598
chrV	370611
chrV	370718
chrV	370727
chrV	370746
chrV	370913
chrV	370940
chrV	371210
chrV	371288
chrV	371398
chrV	371856
chrV	371986
chrV	372822
chrV	374818
chrV	374835
chrV	374887
chrV	374891
chrV	374909
chrV	374915
chrV	375429
chrV	376001
chrV	376050
chrV	376886
chrV	377102
chrV	378395
chrV	379893
chrV	381575
chrV	382388
chrV	383480
chrV	383903
chrV	384035
chrV	384497
chrV	385085
chrV	385325
chrV	385358
chrV	385956
chrV	386230
chrV	386965
chrV	387086
chrV	387188
chrV	388646
chrV	388982
chrV	389561
chrV	389989
chrV	390061
chrV	390093
chrV	390851
chrV	391292
chrV	391589
chrV	391914
chrV	392090
chrV	392252
chrV	392813
chrV	393117
chrV	393902
chrV	395011
chrV	395075
chrV	395227
chrV	396138
chrV	396464
chrV	397401
chrV	397892
chrV	400890
chrV	402168
chrV	402268
chrV	402722
chrV	403054
chrV	403778
chrV	404530
chrV	404541
chrV	407153
chrV	407199
chrV	407205
chrV	408389
chrV	409168
chrV	410473
chrV	412969
chrV	414720
chrV	414780
chrV	415070
chrV	415411
chrV	415657
chrV	417320
chrV	417748
chrV	418874
chrV	419536
chrV	419827
chrV	425923
chrV	426332
chrV	428593
chrV	428611
chrV	430009
chrV	430652
chrV	430837
chrV	430927
chrV	431454
chrV	431836
chrV	432695
chrV	434623
chrV	435309
chrV	435665
chrV	435886
chrV	436536
chrV	437901
chrV	438038
chrV	438836
chrV	438887
chrV	439039
chrV	439909
chrV	441237
chrV	441329
chrV	441415
chrV	443323
chrV	449908
chrV	452746
chrV	454697
chrV	454979
chrV	455275
chrV	456048
chrV	456116
chrV	457524
chrV	457596
chrV	458640
chrV	458865
chrV	458964
chrV	459185
chrV	459697
chrV	459740
chrV	460225
chrV	460411
chrV	460898
chrV	463004
chrV	463157
chrV	464103
chrV	465644
chrV	465932
chrV	466823
chrV	467312
chrV	469002
chrV	469007
chrV	469975
chrV	471723
chrV	471807
chrV	471885
chrV	472051
chrV	472245
chrV	472664
chrV	472738
chrV	473893
chrV	474031
chrV	474077
chrV	474245
chrV	474267
chrV	474470
chrV	474506
chrV	474569
chrV	474623
chrV	474722
chrV	474860
chrV	475014
chrV	475088
chrV	475151
chrV	475154
chrV	475529
chrV	475649
chrV	476048
chrV	476183
chrV	476227
chrV	476465
chrV	476681
chrV	476888
chrV	476891
chrV	477110
chrV	477476
chrV	478997
chrV	479237
chrV	479546
chrV	479743
chrV	481769
chrV	482268
chrV	484787
chrV	484851
chrV	485264
chrV	485579
chrV	485599
chrV	485993
chrV	486863
chrV	487436
chrV	487480
chrV	487689
chrV	489879
chrV	489888
chrV	489897
chrV	490102
chrV	490291
chrV	490294
chrV	490306
chrV	490456
chrV	490694
chrV	491135
chrV	491222
chrV	491424
chrV	491522
chrV	492129
chrV	492293
chrV	498534
chrV	498959
chrV	499353
chrV	499401
chrV	499569
chrV	501764
chrV	503099
chrV	503711
chrV	503909
chrV	504050
chrV	504390
chrV	504471
chrV	504723
chrV	505622
chrV	506330
chrV	506405
chrV	506534
chrV	506573
chrV	506678
chrV	506870
chrV	507906
chrV	508409
chrV	508586
chrV	511509
chrV	512058
chrV	512664
chrV	513481
chrV	513941
chrV	518749
chrV	520666
chrV	521308
chrV	521706
chrV	522010
chrV	522133
chrV	522683
chrV	522685
chrV	522900
chrV	523179
chrV	525282
chrV	533265
chrV	533502
chrV	534723
chrV	534777
chrV	536714
chrV	538899
chrV	538976
chrV	539053
chrV	540722
chrV	541074
chrV	541980
chrV	542582
chrV	542715
chrV	542939
chrV	542994
chrV	544042
chrV	545109
chrV	545269
chrV	546545
chrV	546721
chrV	546766
chrV	547317
chrV	548501
chrV	549370
chrV	549631
chrV	550287
chrV	550341
chrV	550381
chrV	550566
chrV	551411
chrV	551444
chrV	551815
chrV	553466
chrV	554189
chrV	554301
chrV	554319
chrV	554324
chrV	554416
chrV	554500
chrV	554683
chrV	554931
chrV	555177
chrV	555415
chrV	557037
chrV	557520
chrV	558633
chrV	558993
chrV	559138
chrV	559831
chrV	559862
chrV	560026
chrV	560290
chrV	560376
chrV	560810
chrV	560836
chrV	561263
chrV	561364
chrV	561802
chrV	561809
chrV	562916
chrV	563249
chrV	563275
chrV	563507
chrV	563620
chrV	563956
chrV	564065
chrV	565448
chrV	566041
chrV	567207
chrV	567221
chrV	567741
chrV	567774
chrV	567779
chrV	567800
chrV	567819
chrV	568123
chrV	568718
chrV	569706
chrV	569838
chrV	570039
chrV	571485
chrV	571613
chrVI	4257
chrVI	4947
chrVI	5081
chrVI	5124
chrVI	5243
chrVI	5605
chrVI	5764
chrVI	5862
chrVI	5879
chrVI	6455
chrVI	6491
chrVI	6563
chrVI	6641
chrVI	6647
chrVI	6847
chrVI	7000
chrVI	7032
chrVI	7037
chrVI	7415
chrVI	7520
chrVI	7643
chrVI	8038
chrVI	8186
chrVI	8193
chrVI	8262
chrVI	8305
chrVI	8307
chrVI	8569
chrVI	8753
chrVI	8776
chrVI	8787
chrVI	8801
chrVI	8849
chrVI	8893
chrVI	9106
chrVI	9225
chrVI	10580
chrVI	11006
chrVI	11064
chrVI	11277
chrVI	11305
chrVI	11404
chrVI	11547
chrVI	11581
chrVI	12112
chrVI	12436
chrVI	13396
chrVI	13997
chrVI	14141
chrVI	14248
chrVI	14287
chrVI	14512
chrVI	15354
chrVI	15641
chrVI	15708
chrVI	15971
chrVI	16093
chrVI	16109
chrVI	16167
chrVI	16378
chrVI	16654
chrVI	16896
chrVI	17723
chrVI	17807
chrVI	17963
chrVI	17987
chrVI	18339
chrVI	18731
chrVI	19068
chrVI	19183
chrVI	19466
chrVI	19616
chrVI	19711
chrVI	19923
chrVI	20087
chrVI	20096
chrVI	20103
chrVI	20162
chrVI	20170
chrVI	20451
chrVI	20567
chrVI	20569
chrVI	20573
chrVI	20580
chrVI	20748
chrVI	20756
chrVI	20768
chrVI	20769
chrVI	20770
chrVI	20774
chrVI	20817
chrVI	21060
chrVI	21267
chrVI	21408
chrVI	23620
chrVI	24134
chrVI	25192
chrVI	25195
chrVI	25276
chrVI	25898
chrVI	25946
chrVI	25963
chrVI	26058
chrVI	26127
chrVI	26216
chrVI	26443
chrVI	26594
chrVI	27436
chrVI	27484
chrVI	27592
chrVI	27763
chrVI	28051
chrVI	28318
chrVI	28662
chrVI	30348
chrVI	30393
chrVI	30510
chrVI	30544
chrVI	30834
chrVI	31117
chrVI	31360
chrVI	31596
chrVI	32259
chrVI	32964
chrVI	33008
chrVI	33158
chrVI	33886
chrVI	34884
chrVI	35042
chrVI	35368
chrVI	35385
chrVI	35794
chrVI	36394
chrVI	36795
chrVI	36857
chrVI	37039
chrVI	38005
chrVI	38681
chrVI	40338
chrVI	41563
chrVI	41722
chrVI	41842
chrVI	41899
chrVI	42070
chrVI	42349
chrVI	42955
chrVI	42970
chrVI	43198
chrVI	44763
chrVI	44772
chrVI	46302
chrVI	46380
chrVI	48049
chrVI	48220
chrVI	48613
chrVI	48712
chrVI	49201
chrVI	49453
chrVI	50825
chrVI	51067
chrVI	51257
chrVI	51343
chrVI	51748
chrVI	58319
chrVI	58653
chrVI	60234
chrVI	61226
chrVI	61419
chrVI	61610
chrVI	62831
chrVI	65029
chrVI	65298
chrVI	66118
chrVI	66151
chrVI	66190
chrVI	66355
chrVI	66666
chrVI	68194
chrVI	68326
chrVI	68669
chrVI	68671
chrVI	68758
chrVI	68816
chrVI	68825
chrVI	68956
chrVI	69412
chrVI	69547
chrVI	69559
chrVI	70009
chrVI	70639
chrVI	70827
chrVI	70891
chrVI	71083
chrVI	71518
chrVI	73933
chrVI	74035
chrVI	75101
chrVI	75434
chrVI	76866
chrVI	76992
chrVI	77007
chrVI	79755
chrVI	79758
chrVI	79809
chrVI	80328
chrVI	80683
chrVI	81019
chrVI	81060
chrVI	81527
chrVI	81686
chrVI	84235
chrVI	84382
chrVI	84403
chrVI	84689
chrVI	84736
chrVI	86322
chrVI	86374
chrVI	86499
chrVI	87438
chrVI	88711
chrVI	88726
chrVI	89086
chrVI	89173
chrVI	89727
chrVI	92092
chrVI	92105
chrVI	93235
chrVI	93244
chrVI	94477
chrVI	94480
chrVI	94481
chrVI	97506
chrVI	97507
chrVI	97737
chrVI	97944
chrVI	98281
chrVI	98747
chrVI	98835
chrVI	98867
chrVI	99895
chrVI	100428
chrVI	100551
chrVI	100558
chrVI	100560
chrVI	100561
chrVI	100566
chrVI	100594
chrVI	100633
chrVI	100677
chrVI	102170
chrVI	102960
chrVI	103374
chrVI	103389
chrVI	108416
chrVI	108834
chrVI	109415
chrVI	110527
chrVI	110685
chrVI	111258
chrVI	111264
chrVI	112159
chrVI	112214
chrVI	112349
chrVI	112425
chrVI	113076
chrVI	113586
chrVI	113778
chrVI	113910
chrVI	116045
chrVI	116186
chrVI	116660
chrVI	117833
chrVI	118682
chrVI	119286
chrVI	120163
chrVI	120376
chrVI	121195
chrVI	122143
chrVI	123420
chrVI	124253
chrVI	124660
chrVI	127102
chrVI	127726
chrVI	127808
chrVI	128570
chrVI	128803
chrVI	129460
chrVI	129547
chrVI	129959
chrVI	131317
chrVI	137600
chrVI	137634
chrVI	144372
chrVI	144681
chrVI	144737
chrVI	144851
chrVI	145894
chrVI	146049
chrVI	146074
chrVI	146334
chrVI	146341
chrVI	146545
chrVI	146869
chrVI	146887
chrVI	147481
chrVI	148368
chrVI	148509
chrVI	148539
chrVI	148623
chrVI	148676
chrVI	148693
chrVI	148751
chrVI	148756
chrVI	148828
chrVI	148977
chrVI	148978
chrVI	149084
chrVI	149844
chrVI	154845
chrVI	154989
chrVI	155068
chrVI	155178
chrVI	155336
chrVI	156765
chrVI	156770
chrVI	156786
chrVI	157416
chrVI	157884
chrVI	158046
chrVI	158080
chrVI	158256
chrVI	158348
chrVI	158535
chrVI	158715
chrVI	158716
chrVI	158840
chrVI	159235
chrVI	160696
chrVI	161636
chrVI	161967
chrVI	162197
chrVI	162211
chrVI	163447
chrVI	167598
chrVI	167615
chrVI	167647
chrVI	168104
chrVI	168202
chrVI	168596
chrVI	169649
chrVI	171103
chrVI	171241
chrVI	171501
chrVI	172581
chrVI	174484
chrVI	175060
chrVI	176167
chrVI	177999
chrVI	178043
chrVI	178224
chrVI	178440
chrVI	178655
chrVI	179094
chrVI	180324
chrVI	180656
chrVI	181094
chrVI	181376
chrVI	181417
chrVI	181852
chrVI	182036
chrVI	182354
chrVI	182440
chrVI	183476
chrVI	183482
chrVI	184878
chrVI	185422
chrVI	186097
chrVI	186589
chrVI	186748
chrVI	188203
chrVI	188704
chrVI	190627
chrVI	191847
chrVI	192534
chrVI	194607
chrVI	195150
chrVI	195395
chrVI	195471
chrVI	195636
chrVI	195711
chrVI	196194
chrVI	196563
chrVI	196793
chrVI	196797
chrVI	196820
chrVI	196830
chrVI	197486
chrVI	197758
chrVI	198275
chrVI	198427
chrVI	198638
chrVI	199246
chrVI	199313
chrVI	199576
chrVI	199828
chrVI	203623
chrVI	203845
chrVI	204282
chrVI	204676
chrVI	204767
chrVI	204770
chrVI	204826
chrVI	204894
chrVI	205058
chrVI	205105
chrVI	205293
chrVI	207456
chrVI	207472
chrVI	207607
chrVI	207700
chrVI	207862
chrVI	207865
chrVI	208165
chrVI	209238
chrVI	210003
chrVI	210741
chrVI	212940
chrVI	214157
chrVI	214532
chrVI	215586
chrVI	215801
chrVI	216563
chrVI	216585
chrVI	216972
chrVI	217173
chrVI	217387
chrVI	218127
chrVI	218244
chrVI	218594
chrVI	219393
chrVI	219786
chrVI	220148
chrVI	220253
chrVI	220309
chrVI	221044
chrVI	222306
chrVI	222477
chrVI	222940
chrVI	223291
chrVI	226796
chrVI	227693
chrVI	228332
chrVI	228344
chrVI	228515
chrVI	228554
chrVI	228605
chrVI	228617
chrVI	229520
chrVI	229887
chrVI	230462
chrVI	231001
chrVI	231098
chrVI	231713
chrVI	231902
chrVI	232619
chrVI	234355
chrVI	234388
chrVI	236173
chrVI	237141
chrVI	238769
chrVI	238901
chrVI	239277
chrVI	239478
chrVI	240610
chrVI	240613
chrVI	242888
chrVI	243783
chrVI	243805
chrVI	244123
chrVI	244268
chrVI	245505
chrVI	246034
chrVI	246293
chrVI	246533
chrVI	247017
chrVI	248816
chrVI	249889
chrVI	251006
chrVI	252169
chrVI	252203
chrVI	252493
chrVI	252657
chrVI	253134
chrVI	253927
chrVI	254049
chrVI	254081
chrVI	254411
chrVI	254504
chrVI	254774
chrVI	254882
chrVI	255149
chrVI	255164
chrVI	255242
chrVI	255371
chrVI	255417
chrVI	255483
chrVI	255905
chrVI	256052
chrVI	256338
chrVI	256744
chrVI	257096
chrVI	257686
chrVI	257852
chrVI	258075
chrVI	258094
chrVI	258210
chrVI	258414
chrVI	258520
chrVI	258983
chrVI	259296
chrVI	259916
chrVI	259953
chrVI	260044
chrVI	260396
chrVI	260870
chrVI	260883
chrVI	261434
chrVI	261556
chrVI	261559
chrVI	261777
chrVI	262295
chrVI	263227
chrVI	263330
chrVI	263429
chrVI	263468
chrVI	263550
chrVI	263791
chrVI	263807
chrVI	264138
chrVI	264419
chrVI	264434
chrVI	265430
chrVI	265792
chrVI	266145
chrVI	266266
chrVI	266282
chrVI	266412
chrVI	266583
chrVI	266706
chrVI	267633
chrVI	268487
chrVI	268516
chrVI	268829
chrVI	269250
chrVI	269514
chrVI	269633
chrVI	269754
chrVI	269945
chrVI	270091
chrVII	603
chrVII	641
chrVII	978
chrVII	988
chrVII	1046
chrVII	1070
chrVII	1136
chrVII	1354
chrVII	1411
chrVII	1535
chrVII	1562
chrVII	1769
chrVII	1782
chrVII	1808
chrVII	1884
chrVII	1959
chrVII	2026
chrVII	2086
chrVII	2188
chrVII	2283
chrVII	2300
chrVII	2370
chrVII	2534
chrVII	4017
chrVII	4981
chrVII	4998
chrVII	5025
chrVII	5092
chrVII	5138
chrVII	5182
chrVII	5533
chrVII	5604
chrVII	5717
chrVII	5754
chrVII	5800
chrVII	5921
chrVII	6461
chrVII	6925
chrVII	8205
chrVII	8216
chrVII	8880
chrVII	8977
chrVII	9355
chrVII	9425
chrVII	9477
chrVII	9524
chrVII	9589
chrVII	9659
chrVII	9664
chrVII	9710
chrVII	9746
chrVII	10538
chrVII	10700
chrVII	10705
chrVII	10829
chrVII	10851
chrVII	10852
chrVII	10855
chrVII	10856
chrVII	10875
chrVII	10877
chrVII	10975
chrVII	10982
chrVII	11008
chrVII	11076
chrVII	11108
chrVII	11149
chrVII	11253
chrVII	11286
chrVII	11454
chrVII	11565
chrVII	11768
chrVII	11806
chrVII	11980
chrVII	12020
chrVII	12165
chrVII	12214
chrVII	12524
chrVII	12793
chrVII	12937
chrVII	14737
chrVII	15512
chrVII	15689
chrVII	16079
chrVII	16087
chrVII	16202
chrVII	16482
chrVII	16503
chrVII	16612
chrVII	16638
chrVII	16905
chrVII	16946
chrVII	17039
chrVII	17111
chrVII	17232
chrVII	17299
chrVII	17346
chrVII	17958
chrVII	18008
chrVII	18271
chrVII	18313
chrVII	18418
chrVII	18690
chrVII	18909
chrVII	18919
chrVII	19173
chrVII	19332
chrVII	19409
chrVII	19443
chrVII	19798
chrVII	19801
chrVII	19808
chrVII	19841
chrVII	19850
chrVII	19879
chrVII	19961
chrVII	19992
chrVII	20011
chrVII	20257
chrVII	20512
chrVII	20576
chrVII	20736
chrVII	20785
chrVII	20931
chrVII	20941
chrVII	20962
chrVII	20973
chrVII	21088
chrVII	21172
chrVII	21218
chrVII	21225
chrVII	21241
chrVII	21492
chrVII	21504
chrVII	21569
chrVII	21704
chrVII	21705
chrVII	21710
chrVII	21719
chrVII	21722
chrVII	22309
chrVII	28634
chrVII	30348
chrVII	34019
chrVII	34666
chrVII	35451
chrVII	35796
chrVII	37058
chrVII	37198
chrVII	37436
chrVII	37581
chrVII	38036
chrVII	38265
chrVII	39412
chrVII	39454
chrVII	39493
chrVII	39549
chrVII	39847
chrVII	39953
chrVII	41417
chrVII	43204
chrVII	45639
chrVII	45694
chrVII	46197
chrVII	46634
chrVII	48835
chrVII	49323
chrVII	50143
chrVII	50656
chrVII	54197
chrVII	54246
chrVII	54455
chrVII	54816
chrVII	54933
chrVII	55107
chrVII	55455
chrVII	55935
chrVII	56091
chrVII	56199
chrVII	57855
chrVII	59601
chrVII	59754
chrVII	60011
chrVII	60270
chrVII	60280
chrVII	60719
chrVII	62160
chrVII	66501
chrVII	66605
chrVII	67009
chrVII	68009
chrVII	68385
chrVII	68806
chrVII	69354
chrVII	69356
chrVII	69358
chrVII	70474
chrVII	70537
chrVII	70633
chrVII	70861
chrVII	72738
chrVII	73286
chrVII	73438
chrVII	74423
chrVII	74942
chrVII	75286
chrVII	75351
chrVII	75358
chrVII	75625
chrVII	78970
chrVII	78986
chrVII	79003
chrVII	79005
chrVII	79007
chrVII	79009
chrVII	79011
chrVII	79504
chrVII	79586
chrVII	81094
chrVII	81381
chrVII	82621
chrVII	84714
chrVII	85539
chrVII	85628
chrVII	87051
chrVII	90087
chrVII	90290
chrVII	90761
chrVII	90968
chrVII	91467
chrVII	92892
chrVII	93622
chrVII	94586
chrVII	96214
chrVII	97412
chrVII	97616
chrVII	98330
chrVII	98608
chrVII	99853
chrVII	100756
chrVII	100825
chrVII	100904
chrVII	101815
chrVII	102109
chrVII	103278
chrVII	104154
chrVII	104541
chrVII	104775
chrVII	106314
chrVII	107814
chrVII	108464
chrVII	109972
chrVII	110008
chrVII	110518
chrVII	111592
chrVII	111678
chrVII	111703
chrVII	111770
chrVII	111789
chrVII	111809
chrVII	111969
chrVII	112033
chrVII	114332
chrVII	116400
chrVII	117360
chrVII	117825
chrVII	117896
chrVII	118133
chrVII	119894
chrVII	121840
chrVII	122499
chrVII	123568
chrVII	124460
chrVII	126093
chrVII	126965
chrVII	127046
chrVII	127817
chrVII	129170
chrVII	129312
chrVII	129556
chrVII	131244
chrVII	131950
chrVII	132451
chrVII	135724
chrVII	136222
chrVII	137665
chrVII	139917
chrVII	141046
chrVII	141481
chrVII	142031
chrVII	142353
chrVII	143073
chrVII	144298
chrVII	144318
chrVII	144725
chrVII	144768
chrVII	146946
chrVII	147192
chrVII	147686
chrVII	148118
chrVII	148376
chrVII	148710
chrVII	148767
chrVII	148771
chrVII	148891
chrVII	148906
chrVII	148957
chrVII	149107
chrVII	149252
chrVII	149387
chrVII	149393
chrVII	150130
chrVII	150234
chrVII	150329
chrVII	150477
chrVII	150487
chrVII	150517
chrVII	150806
chrVII	150923
chrVII	150956
chrVII	150964
chrVII	151493
chrVII	151562
chrVII	151622
chrVII	151697
chrVII	151811
chrVII	152150
chrVII	152342
chrVII	152354
chrVII	152609
chrVII	152750
chrVII	152800
chrVII	152914
chrVII	153481
chrVII	153503
chrVII	153551
chrVII	153574
chrVII	153827
chrVII	153833
chrVII	154159
chrVII	154193
chrVII	154299
chrVII	154339
chrVII	154863
chrVII	154885
chrVII	157262
chrVII	157854
chrVII	158457
chrVII	159045
chrVII	159586
chrVII	159617
chrVII	160998
chrVII	161445
chrVII	162080
chrVII	162614
chrVII	163245
chrVII	163491
chrVII	164066
chrVII	164429
chrVII	164981
chrVII	164982
chrVII	165441
chrVII	166257
chrVII	167443
chrVII	168156
chrVII	169257
chrVII	171763
chrVII	172032
chrVII	172132
chrVII	172231
chrVII	178179
chrVII	178402
chrVII	180873
chrVII	182104
chrVII	185970
chrVII	186349
chrVII	187246
chrVII	187373
chrVII	189602
chrVII	189613
chrVII	190781
chrVII	191489
chrVII	192146
chrVII	192314
chrVII	192323
chrVII	192722
chrVII	192839
chrVII	193460
chrVII	193573
chrVII	193852
chrVII	194553
chrVII	195843
chrVII	196275
chrVII	196769
chrVII	196947
chrVII	196981
chrVII	197229
chrVII	201499
chrVII	202531
chrVII	202665
chrVII	203897
chrVII	204286
chrVII	205832
chrVII	207523
chrVII	207893
chrVII	208340
chrVII	208469
chrVII	208875
chrVII	208955
chrVII	210093
chrVII	210538
chrVII	212869
chrVII	213927
chrVII	214822
chrVII	215394
chrVII	215404
chrVII	217847
chrVII	218213
chrVII	218390
chrVII	218492
chrVII	218628
chrVII	218669
chrVII	218745
chrVII	219119
chrVII	219263
chrVII	219322
chrVII	219563
chrVII	219733
chrVII	219776
chrVII	219779
chrVII	219792
chrVII	219956
chrVII	219971
chrVII	220229
chrVII	220475
chrVII	220519
chrVII	220747
chrVII	220760
chrVII	220877
chrVII	220928
chrVII	221066
chrVII	221962
chrVII	221994
chrVII	222046
chrVII	222215
chrVII	222244
chrVII	222265
chrVII	222592
chrVII	223151
chrVII	223273
chrVII	223507
chrVII	223550
chrVII	223742
chrVII	223861
chrVII	224467
chrVII	224909
chrVII	224983
chrVII	225598
chrVII	226396
chrVII	226920
chrVII	227280
chrVII	228350
chrVII	228403
chrVII	228739
chrVII	229302
chrVII	229770
chrVII	232073
chrVII	233683
chrVII	233752
chrVII	234279
chrVII	236710
chrVII	236862
chrVII	237114
chrVII	237207
chrVII	237523
chrVII	237668
chrVII	238995
chrVII	239207
chrVII	239625
chrVII	239681
chrVII	239787
chrVII	242295
chrVII	243903
chrVII	244125
chrVII	246459
chrVII	248177
chrVII	252272
chrVII	252343
chrVII	252406
chrVII	253849
chrVII	253915
chrVII	254092
chrVII	254193
chrVII	255756
chrVII	256172
chrVII	256385
chrVII	256952
chrVII	259222
chrVII	259380
chrVII	259594
chrVII	260198
chrVII	260886
chrVII	261844
chrVII	261966
chrVII	262950
chrVII	263121
chrVII	263678
chrVII	263909
chrVII	263981
chrVII	264114
chrVII	265436
chrVII	266369
chrVII	266948
chrVII	269505
chrVII	269881
chrVII	269908
chrVII	270046
chrVII	270491
chrVII	270975
chrVII	271422
chrVII	272666
chrVII	273125
chrVII	273347
chrVII	273408
chrVII	274544
chrVII	274754
chrVII	274882
chrVII	275428
